sku,product_name,category,quantity,unit_price,sold_at
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-20T18:45:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-20T10:24:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-20T11:33:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-20T12:29:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-20T13:38:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-20T14:06:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-20T15:07:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-20T16:41:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-20T17:46:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-20T18:27:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-20T19:56:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-20T20:26:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-20T10:52:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-20T11:25:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-20T12:46:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-20T13:20:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-20T14:20:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-20T15:16:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-20T16:09:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-20T17:59:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-20T18:04:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-20T19:53:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-20T20:05:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-20T11:06:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-20T12:47:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-20T13:51:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-20T17:35:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-20T18:37:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-20T19:35:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-20T20:42:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-20T21:26:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-20T11:55:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-20T12:48:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-20T13:55:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-20T17:03:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-20T18:38:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-20T19:22:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-20T20:36:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-20T21:13:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-05-20T07:42:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-20T08:14:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-20T09:22:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-20T18:23:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-20T19:48:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-05-20T12:36:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,2,45,2026-05-20T18:51:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,4,80,2026-05-20T12:54:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,5,80,2026-05-20T18:49:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-21T07:39:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-21T08:41:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-21T09:01:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-21T17:59:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-21T18:53:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-21T10:17:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-21T11:11:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-21T12:44:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-21T13:58:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-21T14:22:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-21T15:11:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-21T16:36:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-21T17:25:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-21T18:09:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-21T19:40:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-21T20:05:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-21T10:33:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-21T11:24:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-21T12:29:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-21T13:10:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-21T14:19:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-21T15:20:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-21T16:38:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-21T17:56:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-21T18:09:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-21T19:48:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-21T20:03:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-21T11:05:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-21T12:28:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-21T13:27:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-21T17:38:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-21T18:26:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-21T19:13:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-21T20:07:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-21T21:27:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-21T11:18:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-21T12:43:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-21T13:31:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-21T17:42:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-21T18:02:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-21T19:25:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-21T20:03:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-21T21:13:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-21T07:13:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-05-21T08:48:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-21T09:18:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-21T18:07:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-21T19:31:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,6,45,2026-05-21T12:27:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,2,45,2026-05-21T18:08:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,4,80,2026-05-21T12:34:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,6,80,2026-05-21T18:14:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-22T07:35:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-22T08:51:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-22T09:04:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-22T17:55:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-22T18:02:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-22T10:01:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-22T11:58:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-22T12:55:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-22T13:36:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-22T14:36:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-22T15:45:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-22T16:26:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-22T17:07:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-22T18:01:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-22T19:10:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-22T20:29:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-22T10:58:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-22T11:05:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-22T12:54:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-22T13:15:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-22T14:37:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-22T15:33:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-22T16:25:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-22T17:47:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-22T18:14:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-22T19:49:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-22T20:04:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-22T11:40:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-22T12:33:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-22T13:12:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-22T17:22:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-22T18:52:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-22T19:52:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-22T20:15:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-22T21:09:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-22T11:12:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-22T12:38:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-22T13:48:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-22T17:04:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-22T18:49:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-22T19:31:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-22T20:48:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-22T21:48:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-22T07:28:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-22T08:59:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-22T09:41:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-22T18:39:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-22T19:55:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,6,45,2026-05-22T12:20:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,2,45,2026-05-22T18:28:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,1,80,2026-05-22T12:30:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,4,80,2026-05-22T18:40:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-23T07:50:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-23T08:37:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,1,299,2026-05-23T09:22:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-23T17:04:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-23T18:29:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-23T10:02:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-23T11:23:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-23T12:04:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-23T13:55:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-23T14:39:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,10,40,2026-05-23T15:32:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-23T16:29:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,10,40,2026-05-23T17:35:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-23T18:57:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-23T19:28:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,10,40,2026-05-23T20:41:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-23T10:20:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-23T11:30:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-23T12:09:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-23T13:28:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-23T14:51:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-23T15:45:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-23T16:32:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-23T17:11:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-23T18:15:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-23T19:28:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-23T20:33:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-23T11:39:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-23T12:23:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-23T13:58:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-23T17:24:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-23T18:49:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-23T19:43:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-23T20:03:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-23T21:41:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-23T11:04:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-23T12:06:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-23T13:43:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-23T17:18:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-23T18:46:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-23T19:58:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-23T20:55:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-23T21:21:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-23T07:37:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-23T08:09:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-23T09:19:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-23T18:44:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-23T19:25:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,2,45,2026-05-23T12:38:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,6,45,2026-05-23T18:05:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,3,80,2026-05-23T12:35:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,4,80,2026-05-23T18:41:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-24T07:52:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-24T08:42:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,9,299,2026-05-24T09:53:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,9,299,2026-05-24T17:43:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,7,299,2026-05-24T18:05:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-24T10:42:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-24T11:32:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-24T12:01:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-24T13:19:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-24T14:13:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-24T15:49:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-24T16:12:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-24T17:08:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-24T18:04:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-24T19:54:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-24T20:32:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-24T10:53:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-24T11:56:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-24T12:02:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-24T13:21:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-24T14:08:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-24T15:24:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-24T16:10:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-24T17:53:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-24T18:49:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-24T19:51:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-24T20:46:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-24T11:02:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-24T12:23:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-24T13:46:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-24T17:28:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-24T18:18:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-24T19:50:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-24T20:14:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-24T21:15:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-24T11:51:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-24T12:57:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-24T13:23:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-24T17:36:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-24T18:29:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-24T19:49:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-24T20:32:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-24T21:26:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-05-24T07:52:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-05-24T08:51:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-24T09:08:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-24T18:03:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-24T19:30:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-05-24T12:35:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,1,45,2026-05-24T18:45:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,5,80,2026-05-24T12:54:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,1,80,2026-05-24T18:18:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,1,299,2026-05-25T07:48:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-25T08:17:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-25T09:57:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,7,299,2026-05-25T17:09:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-25T18:05:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-25T10:52:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-25T11:56:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-25T12:59:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-25T13:26:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-25T14:25:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-25T15:23:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-25T16:24:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-25T17:23:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-25T18:01:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-25T19:59:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-25T20:53:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-25T10:41:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-25T11:50:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-25T12:08:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-25T13:18:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-25T14:44:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-25T15:48:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-25T16:30:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-25T17:39:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-25T18:57:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-25T19:01:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-25T20:13:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-25T11:35:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-25T12:38:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-25T13:27:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-25T17:49:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-25T18:15:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-25T19:07:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-25T20:15:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-25T21:40:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-25T11:29:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-25T12:07:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-25T13:38:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-25T17:01:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-25T18:32:00+00:00
